ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001665160-22-000050	1	Lorenzo Holley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-06
0001665160-22-000048	1	Scott K. Donoho	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-06
0001652564-22-000005	1	Paul H Miller	Owner, Managing Member	2022-01-06
0001665160-22-000045	1	Angela Benton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-06
0001861745-22-000002	1	Brandon Thurman	Founder & CEO	2022-01-06
0001669191-22-000033	1	Raju Panjwani	Principal Executive Officer	2022-01-06
0001669191-22-000033	3	Raju Panjwani	Principal Accounting Officer	2022-01-06
0001669191-22-000033	4	Triccia Ramos	Board Member	2022-01-06
0001669191-22-000033	5	Raju Panjwani	Board Member	2022-01-06
0001669191-22-000033	2	Raju Panjwani	Principal Financial Officer	2022-01-06
0001670254-22-000010	2	Sedale Turbovsky	CEO & Founder	2022-01-05
0001670254-22-000010	1	Cody Hanson	COO & Co-Founder	2022-01-05
0001665160-22-000044	1	Paul D. Bojic, Esq.	President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-06
0001669191-22-000031	1	Andrew   Tight	Principal Executive Officer	2022-01-06
0001669191-22-000031	2	Tim Tight	Principal Financial Officer	2022-01-06
0001669191-22-000031	3	Tim Tight	Principal Accounting Officer	2022-01-06
0001669191-22-000031	4	Kyle Haley	Board Member	2022-01-06
0001669191-22-000031	5	Tim Tight	Board Member	2022-01-06
0001669191-22-000031	6	Andrew   Tight	Board Member	2022-01-06
0001665160-22-000042	1	John Atanasio	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-01-06
0001665160-22-000041	1	Arthur Erickson	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-01-06
0001665160-22-000039	1	Earl Cole	CEO, Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer	2022-01-06
0001665160-22-000037	5	Eran Orr	CEO and Principal Executive Officer	2022-01-05
0001665160-22-000037	4	Gilad Meiri	Director	2022-01-05
0001665160-22-000037	2	Hillel Bachrach	Director	2022-01-05
0001665160-22-000037	1	Deepa Javeri,	Principal Financial Officer and Principal Accounting Officer	2022-01-05
0001665160-22-000032	1	Christine Ntim	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-05
0001670254-22-000007	1	Edward Agabs	CEO & Founder	2021-12-07
0001665160-22-000035	1	Katya Sverdlov	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-01-05
0001665160-22-000037	3	Michael Levy	Director	2022-01-05
0001652564-22-000002	1	Paul H Miller	Owner, Managing Member	2022-01-05
0001665160-22-000031	1	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-05
0001665160-22-000031	2	Gary Starr	Director	2022-01-05
0001889280-22-000002	1	Frank Chindamo	President, Chief Financial Officer	2022-01-04
0001669191-22-000029	2	Raju Panjwani	Principal Financial Officer	2022-01-05
0001669191-22-000029	5	Raju Panjwani	Board Member	2022-01-05
0001669191-22-000029	4	Triccia Ramos	Board Member	2022-01-05
0001669191-22-000029	3	Raju Panjwani	Principal Accounting Officer	2022-01-05
0001669191-22-000029	1	Raju Panjwani	Principal Executive Officer	2022-01-05
0001669191-22-000027	1	James Mulford	Principal Executive Officer	2022-01-05
0001669191-22-000027	5	David Sterling	Board Member	2022-01-05
0001669191-22-000027	6	Roderick McLean	Board Member	2022-01-05
0001669191-22-000027	4	James Mulford	Board Member	2022-01-05
0001669191-22-000027	3	James Mulford	Principal Accounting Officer	2022-01-05
0001669191-22-000027	2	James Mulford	Principal Financial Officer	2022-01-05
0001669191-22-000025	6	Daniel Diaz	Board Member	2022-01-05
0001669191-22-000025	3	Hilary Joy  Diaz	Principal Accounting Officer	2022-01-05
0001669191-22-000025	4	Hilary Joy  Diaz	Board Member	2022-01-05
0001669191-22-000025	5	Judy  Deuchar	Board Member	2022-01-05
0001669191-22-000025	1	Hilary Joy  Diaz	Principal Executive Officer	2022-01-05
0001669191-22-000025	2	Hilary Joy  Diaz	Principal Financial Officer	2022-01-05
0001665160-22-000030	1	Kris Izquierdo	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-01-05
0001669191-22-000023	1	John Ambielli	Principal Executive Officer	2022-01-05
0001669191-22-000023	2	Maria Ambielli	Principal Financial Officer	2022-01-05
0001669191-22-000023	3	John Ambielli	Principal Accounting Officer	2022-01-05
0001669191-22-000023	5	John Ambielli	Board Member	2022-01-05
0001669191-22-000023	4	Maria Ambielli	Board Member	2022-01-05
0001670254-22-000003	2	Rachel Stander	Producer	2021-12-17
0001670254-22-000003	1	Vivian Kerr	Writer/Director	2021-12-17
0001665160-22-000029	1	Dr. Terry Zickerman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-01-05
0001665160-22-000028	1	Michael Lewis	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-01-05
0001665160-22-000027	2	Brian Yennie	CTO	2022-01-05
0001665160-22-000027	1	Earl P Cole	CEO	2022-01-05
0001665160-22-000025	1	Pete Girgis	President, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-01-05
0001894288-22-000001	1	Justin Lepley	President	2022-01-05
0001902674-22-000001	1	Nathaniel Korpusik	President	2022-01-05
0001669191-22-000021	4	Neil Littman	Board Member	2022-01-05
0001669191-22-000021	3	Neil Littman	Principal Accounting Officer	2022-01-05
0001669191-22-000021	2	Neil Littman	Principal Financial Officer	2022-01-05
0001669191-22-000021	1	Neil Littman	Principal Executive Officer	2022-01-05
0001669191-22-000019	2	Peter  Goodman	Principal Financial Officer	2022-01-05
0001669191-22-000019	1	Peter  Goodman	Principal Executive Officer	2022-01-05
0001669191-22-000019	3	Peter  Goodman	Principal Accounting Officer	2022-01-05
0001669191-22-000019	4	Peter  Goodman	Board Member	2022-01-05
0001669191-22-000017	2	Kranthi Bathula	Principal Financial Officer	2022-01-05
0001669191-22-000017	3	Ganga Bathula	Principal Accounting Officer	2022-01-05
0001669191-22-000017	4	Kranthi Bathula	Board Member	2022-01-05
0001669191-22-000017	1	Ganga Bathula	Principal Executive Officer	2022-01-05
0001669191-22-000017	5	Ganga Bathula	Board Member	2022-01-05
0001665160-22-000022	1	Tom Kenney	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-05
0001669191-22-000012	3	Eric Weaver	Principal Accounting Officer	2022-01-04
0001669191-22-000012	4	Eric Weaver	Board Member	2022-01-04
0001669191-22-000012	5	Mark Kammerer	Board Member	2022-01-04
0001669191-22-000012	1	Eric Weaver	Principal Executive Officer	2022-01-04
0001864316-22-000001	2	Pierluigi Mantovani	Director	2022-01-04
0001864316-22-000001	1	Juan Rodriguez	Director	2022-01-04
0001669191-22-000012	2	Eric Weaver	Principal Financial Officer	2022-01-04
0001669191-22-000010	3	Sean Adler	Principal Accounting Officer	2022-01-04
0001669191-22-000010	2	Sean Adler	Principal Financial Officer	2022-01-04
0001852227-22-000001	1	Jay Berglind	Director	2021-12-23
0001669191-22-000010	1	Sean Adler	Principal Executive Officer	2022-01-04
0001852227-22-000001	2	Dirk Lansbergen	Director	2021-12-23
0001669191-22-000010	4	Sean Adler	Board Member	2022-01-04
0001884217-22-000001	1	Anthony J. Caiola	Sole Member	2021-06-09
0001746059-22-000007	1	Wendell Orphe	CEO	2022-01-04
0001861745-22-000001	1	Brandon Thurman	Founder & President	2022-01-04
0001858421-22-000001	1	Brian Schardt	Director	2022-01-04
0001860996-22-000001	2	Grant Jordan	Director	2022-01-04
0001860996-22-000001	1	Leo Trottier	Director	2022-01-04
0001889280-22-000001	1	Frank Chindamo	President, Chief Financial Officer	2022-01-04
0001881847-22-000001	1	Orion Parrott	GP SEAF GP, Manager SEAF 1 Manager Kemble Berkshires LLC	2022-01-04
0001665160-22-000020	1	Waclaw Stevnert	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-04
0001885068-22-000005	1	Alison Mears	President	2022-01-04
0001885068-22-000004	1	Chelsea Gaydos	President	2022-01-04
0001885068-22-000003	1	Felipe Crespo	President	2022-01-04
0001885068-22-000002	1	Shawn Kidwell	Co-owner	2022-01-04
0001885068-22-000001	1	Jasmyn Reddicks	President	2022-01-04
0001859483-22-000002	1	Charles Caliman	Counsel	2022-01-03
0001665160-22-000018	1	Waclaw Stevnert	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-03
0001665160-22-000016	1	Andrew Maffey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-03
0001665160-22-000016	2	Frank Golbeck	Director	2022-01-03
0001746059-22-000006	1	Kendall Duffie	CEO	2022-01-03
0001665160-22-000014	1	Umit Yelken	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-03
0001670254-22-000001	2	John Michael Burke	Advisor	2021-12-23
0001670254-22-000001	3	Damion Boyer	Co-Founder / COO	2021-12-23
0001670254-22-000001	1	Paresh Soni	CEO & Board director	2021-12-23
0001665160-22-000011	1	Rajini Anachi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-03
0001665160-22-000009	1	Adam Greenhood	CEO	2022-01-03
0001669191-22-000008	3	Matthew P. Jones	Principal Accounting Officer	2022-01-03
0001669191-22-000008	2	Matthew P. Jones	Principal Financial Officer	2022-01-03
0001669191-22-000008	1	Matthew P. Jones	Principal Executive Officer	2022-01-03
0001669191-22-000008	4	Matthew P. Jones	Board Member	2022-01-03
0001669191-22-000006	5	Dr. Alexander  Nawrocki Ph.D.	Board Member	2022-01-03
0001669191-22-000006	4	Leonard S.   Johnson Ph.D. student	Board Member	2022-01-03
0001669191-22-000006	3	Leonard S.   Johnson Ph.D. student	Principal Accounting Officer	2022-01-03
0001669191-22-000006	2	Leonard S.   Johnson Ph.D. student	Principal Financial Officer	2022-01-03
0001669191-22-000006	1	Leonard S.   Johnson Ph.D. student	Principal Executive Officer	2022-01-03
0001746059-22-000005	1	Christin Deville	Owner and CoFounder	2022-01-03
0001833112-22-000001	1	/s/ Konrad Dabrowski	Treasurer, Secretary, and CFO	2022-01-03
0001665160-22-000008	1	Panagiotis Moutafis, Ph.D.	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-03
0001665160-22-000007	1	Balakrishnan Nair	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-03
0001665160-22-000005	1	Waclaw Stevnert	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-01-03
0001746059-22-000004	1	Jeremias Geigel	Owner and Founder	2022-01-03
0001746059-22-000003	1	Tomas Nenortas	Owner and Founder	2022-01-03
0001746059-22-000002	1	Chitra Sivanandam	CFO and Co-Owner	2022-01-03
0001746059-22-000001	1	Jeffrey Backer	LLC Member/Owner	2022-01-03
0001781955-22-000001	1	Ben White	Founder and CEO	2022-01-03
0001669191-22-000003	5	Edward Cowle	Board Member	2022-01-03
0001669191-22-000003	6	Daniel Richard	Board Member	2022-01-03
0001669191-22-000003	2	Andrew Simonds	Principal Financial Officer	2022-01-03
0001669191-22-000003	3	Andrew Simonds	Principal Accounting Officer	2022-01-03
0001669191-22-000003	4	Jon Packer	Board Member	2022-01-03
0001669191-22-000003	1	Edward Cowle	Principal Executive Officer	2022-01-03
0001665160-21-002433	1	Matthew Newman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-12-30
