ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001670254-21-000590	1	Mohamed M Haq	CEO	2021-04-27
0001670254-21-000590	2	Ejaz Haq	COO	2021-04-27
0001670254-21-000599	1	Conor White-Sullivan	Founder and CEO	2021-04-28
0001670254-21-000593	1	Eric J Zipperle	Co-founder and CEO	2021-04-29
0001665160-21-000788	1	Emmet O'Brien	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001665160-21-000786	1	Jason Deese	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001665160-21-000790	1	John Wildman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001670254-21-000588	1	Adrian De Groot	CEO	2021-04-28
0001670254-21-000588	2	Mario Simonson	President / Founder	2021-04-28
0001665160-21-000784	1	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001670254-21-000586	4	Jessica Contreras	Founder/CEO	2021-04-06
0001670254-21-000586	3	Barbara Bickham	Board Member	2021-04-06
0001670254-21-000586	2	Kanisha Dennis	Chief Marketing Officer	2021-04-07
0001670254-21-000586	1	Shahid Chishty	Director	2021-04-07
0001665160-21-000783	1	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001665160-21-000782	1	Todd D. Wiebusch	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001665160-21-000781	1	Kevin McGregor	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001781973-21-000001	1	John David Worthington	Chief Executive Officer	2021-04-29
0001781973-21-000001	3	Michael Brian Nashick	Chief Financial Officer	2021-04-29
0001781973-21-000001	2	Daniel Thomas Hinkle	Chief Operating Officer	2021-04-29
0001665160-21-000779	1	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer	2021-04-29
0001665160-21-000777	1	Binhan Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001665160-21-000775	1	Vincent Meyer	CEO, Principal Executive Officer, and Director, Principal Financial Officer, and Principal Accounting Officer	2021-04-29
0001768151-21-000002	1	Sajal Rohatgi	Co-Founder	2021-04-29
0001768151-21-000002	2	Manav Thaker	Co-Founder	2021-04-29
0001665160-21-000774	1	Chander Arora	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001665160-21-000773	1	Jim Mullen	President and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001813705-21-000001	1	Stephen Cislaw	Co-Owner	2021-04-29
0001785176-21-000001	1	/s/ Sumaya Lakis	CEO & Manager	2021-04-29
0001746059-21-000180	1	Jeffrey Olsen	Owner	2021-04-29
0001774075-21-000004	1	Fred McGill Jr.	Director	2021-04-29
0001774075-21-000004	3	Randall Lee McGill	Director	2021-04-29
0001774075-21-000004	2	Jeremy Gamble	Director	2021-04-29
0001726537-21-000007	1	Frank Borger-Gilligan	Attorney	2021-04-29
0001756381-21-000002	1	Naresh Mulchandani	Chief Executive Officer	2021-04-29
0001792116-21-000001	3	David Eifrid	Co-Manager	2021-04-29
0001792116-21-000001	2	Matthew Grocoff	Co-Manager	2021-04-29
0001792116-21-000001	1	Joseph Jonna	Co-Manager	2021-04-29
0001746059-21-000179	1	Scott Blackwood	Owner and Founder	2021-04-29
0001665160-21-000772	2	Farooq Anjum, PhD	Director, CTO and VP of Egineering	2021-04-29
0001665160-21-000772	1	Patrick Henry	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001669191-21-000478	6	Ryan Gresh	Board Member	2021-04-29
0001669191-21-000478	5	Kyle Fitzpatrick	Board Member	2021-04-29
0001669191-21-000478	4	CJ Forse	Board Member	2021-04-29
0001669191-21-000478	3	Ryan Gresh	Principal Accounting Officer	2021-04-29
0001669191-21-000478	1	Ryan Gresh	Principal Executive Officer	2021-04-29
0001669191-21-000478	2	Ryan Gresh	Principal Financial Officer	2021-04-29
0001851089-21-000004	1	/s/ Yuri Iskhakov	Chief Executive Officer, Secretary, and Treasurer	2021-04-29
0001851089-21-000003	1	/s/ Yuri Iskhakov	Chief Executive Officer, Secretary, and Treasurer	2021-04-29
0001665160-21-000771	1	Sener Korkusuz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001746059-21-000178	1	Meseret Bekele	Owner and CoFounder	2021-04-29
0001669191-21-000476	1	Nailah   Malak	Principal Executive Officer	2021-04-29
0001669191-21-000476	2	Anthony Farrar	Principal Financial Officer	2021-04-29
0001669191-21-000476	4	Charon Collier	Board Member	2021-04-29
0001669191-21-000476	5	Anthony Farrar	Board Member	2021-04-29
0001669191-21-000476	6	Nailah   Malak	Board Member	2021-04-29
0001669191-21-000476	3	Anthony Farrar	Principal Accounting Officer	2021-04-29
0001665160-21-000769	1	Wayne Weber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001702784-21-000002	1	John Mullin	CEO	2021-04-23
0001666102-21-000010	1	paul clarke	CEO	2021-04-29
0001213900-21-023473	1	/s/ Chris Ricciardi	CEO	2021-04-29
0001193125-21-139811	1	/s/ Anthony Gantt, Jr.	Chief Executive Officer	2021-04-29
0001644600-21-000036	1	Richard Uhlig	Chief Executive Officer, Chairman	2021-04-29
0001644600-21-000036	2	Richard Bongo	Chief Financial Officer, Principal Accounting Officer, Director	2021-04-29
0001644600-21-000036	7	Mary Ann Tyszko	Director	2021-04-29
0001644600-21-000036	6	Andrew Rock	Director	2021-04-29
0001644600-21-000036	5	Ira Fedder	Director	2021-04-29
0001644600-21-000036	4	Peter Cohen	Director	2021-04-29
0001644600-21-000036	3	James Croke	General Counsel, Director	2021-04-29
0001669191-21-000474	1	Chelinde Edouard	Principal Executive Officer	2021-04-29
0001669191-21-000474	4	Chelinde Edouard	Board Member	2021-04-29
0001669191-21-000474	3	John Fanning, Jr	Board Member	2021-04-29
0001669191-21-000474	2	Rob  Maiello	Principal Financial Officer	2021-04-29
0001665160-21-000767	1	Sean Clarke	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001669191-21-000472	3	David Norris	Principal Accounting Officer	2021-04-29
0001669191-21-000472	2	David Norris	Principal Financial Officer	2021-04-29
0001669191-21-000472	1	David Norris	Principal Executive Officer	2021-04-29
0001669191-21-000472	4	Jeff Chambers	Board Member	2021-04-29
0001669191-21-000472	5	David Norris	Board Member	2021-04-29
0001858426-21-000002	1	Monroe Willis	CEO	2021-04-29
0001831180-21-000001	1	Miguel Reyes	President	2021-04-29
0001665160-21-000765	1	Harrison Gross	CEO, Principal Executive Officer, Director	2021-04-29
0001665160-21-000765	2	Konrad Dabrowski	CFO, Principal Financial Officer, Principal Accounting Officer	2021-04-29
0001665160-21-000762	1	Kyle Flanagan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001665160-21-000760	1	Kyle Flanagan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001665160-21-000758	1	Linda Beckett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001665160-21-000757	1	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer	2021-04-29
0001689396-21-000002	1	/s/ Danil Saliukov	CEO, Director	2021-04-26
0001689396-21-000002	2	/s/ Anton Saliukov	COO, Director	2021-04-26
0001835812-21-000003	1	SIDDHARTH SAHNI	Board Member	2021-04-29
0001813475-21-000003	2	/s/ Deepansh Jain	CTO	2021-04-29
0001813475-21-000003	1	/s/ Mihnea Iustinian Chis	CEO, Director	2021-04-29
0001665160-21-000753	1	Solo Avital	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001856645-21-000001	1	Thomas E. Houston, III	Ex Director and Board Chair of the Manager, Medici Road	2021-04-29
0001787677-21-000001	1	Lucy R Valena	Treasurer	2021-04-29
0001835960-21-000002	1	Chris Ellis	CEO	2021-04-29
0001665160-21-000751	1	Peter Peng	Chairman, Founder, CEO, Principal Executive Officer and Director,	2021-04-29
0001665160-21-000751	2	Heber Maughan	CFO, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001665160-21-000750	2	Mason Burnett	COO	2021-04-29
0001665160-21-000750	1	Rick Burnett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-29
0001746059-21-000177	1	Jeremias Geigel	Owner and Founder	2021-04-29
0001765975-21-000002	1	David Brendan Murphy	Manager	2021-04-26
0001765975-21-000002	2	Amos Lonnie Schiller	Manager	2021-04-26
0001765975-21-000001	1	David Brendan Murphy	Manager	2021-04-26
0001765975-21-000001	2	Amos Lonnie Schiller	Manager	2021-04-26
0001816089-21-000002	1	Michael Demele	Co Founder	2021-04-29
0001104659-21-057016	1	/s/ Joseph Rosenberg	President	2021-04-28
0001812172-21-000002	1	David G Lee	PRESIDENT, SANGAMO VENTURES GROUP, LLC, Managing Member	2021-04-27
0001812172-21-000002	2	Anthony V Caccomo	PRESIDENT, NEW HEARTLAND VENTURES, LTD. Managing Member	2021-04-27
0001665160-21-000687	1	Darren Enenstein	CEO, CFO, Chairman of the Board, and Director	2021-04-28
0001665160-21-000692	1	John Larson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000690	1	Darren Enenstein	CEO, CFO, Chairman of the Board, and Director	2021-04-28
0001665160-21-000707	1	Justin Wiesehan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000704	1	Peter Peng	Chairman, Founder, CEO, Principal Executive Officer and Director	2021-04-28
0001665160-21-000704	2	Heber Maughan	CFO, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000694	1	Todd Zaroban	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000697	1	William Howes	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000722	1	Randall Jones	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000724	1	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001796106-21-000001	1	/s/ Alex Bayer	CEO, Managing Member	2021-04-28
0001670254-21-000570	1	Frank Kruesi Brock	Board Member	2021-04-21
0001670254-21-000570	2	Marshall Brock	Owner	2021-04-20
0001670254-21-000570	3	Barry P Large	Board Member	2021-04-19
0001670254-21-000570	4	Daryl Heald	Director	2021-04-19
0001670254-21-000570	5	Sheldon Grizzle	Board Member	2021-04-19
0001670254-21-000570	6	Claire Tuley	Board Member	2021-04-19
0001670254-21-000570	7	Thomas Clark	Co-Founder & Board Member	2021-04-12
0001670254-21-000570	8	Paul Rustand	Board Member	2021-04-12
0001670254-21-000570	9	Davis Grizzard	Board Member	2021-04-12
0001670254-21-000570	10	Jeremy Alumbaugh	Managing Director	2021-04-12
0001670254-21-000570	11	Tim Kelly	Chairman of the Board, Co-Founder, Board Member	2021-04-12
0001665160-21-000727	1	Adam Weiss	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000729	1	Michael Cafarelli	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000732	1	Andrew Lorig	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001747807-21-000001	1	Tyler Stuart	Director	2021-04-28
0001747807-21-000001	2	John Krosky	Director	2021-04-28
0001665160-21-000735	1	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000743	1	Arya Mazanek	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000741	1	Sean Clarke	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000737	1	Todd D. Wiebusch	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000739	1	Mayank Agrawal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000745	1	Solo Avital	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000748	1	Rick Burnett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000748	2	Mason Burnett	COO	2021-04-28
0001828669-21-000002	1	Jose Nicomedes Moreira	Chief Executive Officer	2021-04-28
0001562529-21-000001	1	Tom Jacobs	Founder	2021-04-28
0001665160-21-000719	1	Anup Desai	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001638829-21-000003	1	Graham Veysey	CEO	2021-04-27
0001665160-21-000708	1	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000713	1	Darius Grandberry	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000711	1	Emily Splichal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000717	1	David Chasasen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000701	1	John Lin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001788935-21-000003	1	David Schacter	CEO	2021-04-28
0001769091-21-000003	1	Tadayoshi Henry Yoshida	Director, Chief Executive Officer	2021-04-28
0001769091-21-000003	2	Chris Palmisano	Director, Chief Revenue Officer, Chief Operating Officer	2021-04-28
0001665160-21-000685	1	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001665160-21-000684	1	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001669191-21-000470	6	Kilton  Agolli	Board Member	2021-04-28
0001669191-21-000470	2	Scott Foster	Principal Financial Officer	2021-04-28
0001669191-21-000470	3	Scott Foster	Board Member	2021-04-28
0001669191-21-000470	4	Paul Inglese	Board Member	2021-04-28
0001669191-21-000470	5	Dwaine Parker	Board Member	2021-04-28
0001669191-21-000470	1	Paul Inglese	Principal Executive Officer	2021-04-28
0001665160-21-000683	1	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001214659-21-004592	1	Alex Wang	Director	2021-04-28
0001214659-21-004592	2	Guillaume Torche	Director	2021-04-28
0001214659-21-004592	3	Mario Lazaro	Director	2021-04-28
0001665160-21-000682	1	Christopher Thompson	Chief Executive Officer and Director	2021-04-28
0001665160-21-000680	1	Andrew Nimmich	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001736448-21-000003	4	Matt Coffin	Director	2021-04-28
0001736448-21-000003	1	Elliot C.R. Cook	COO	2021-04-28
0001736448-21-000003	2	Roelof Botha	Director	2021-04-28
0001736448-21-000003	3	Jason Calacanis	Director	2021-04-28
0001746059-21-000176	1	Aaron Gordon	Owner and Manager	2021-04-28
0001736448-21-000001	1	Emanuele Ponzo	Chief Executive Officer	2021-04-28
0001193125-21-136956	3	/s/ Josef Hall	Director	2021-04-09
0001193125-21-136956	2	/s/ Conrad Gordon Walton, Jr.	Chief Operating Officer, Principal Financial Officer & Director	2021-04-09
0001193125-21-136956	1	/s/ Jeffrey Todd Coleman	Chief Executive Officer	2021-04-09
0001193125-21-136956	4	/s/ Raul Calvoz	Director	2021-04-09
0001744408-21-000001	2	Susannah Thorarinsson	Vice President	2021-04-28
0001744408-21-000001	1	Joshua Goldstein	President	2021-04-28
0001665160-21-000678	1	Lauren Stokes	CEO, Principal Executive Officer and Director	2021-04-28
0001665160-21-000678	2	Lance Stokes	COO, Controller, Principal Financial Officer and Principal Accounting Officer	2021-04-28
0001716791-21-000003	1	Ketan Anjaria	CEO	2021-04-28
0001669191-21-000468	5	Kathyrn Smith	Board Member	2021-04-28
0001669191-21-000468	4	Catherine Bryant	Board Member	2021-04-28
0001669191-21-000468	3	John  Adamson, Jr.,	Principal Accounting Officer	2021-04-28
0001669191-21-000468	2	John  Adamson, Jr.,	Principal Financial Officer	2021-04-28
0001669191-21-000468	1	John  Adamson, Jr.,	Principal Executive Officer	2021-04-28
0001665160-21-000677	1	Arya Mazanek	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer.	2021-04-28
0001741274-21-000003	1	Idicula Mathew	CEO	2021-04-28
0001644600-21-000033	4	Peter Cohen	Director	2021-04-28
0001644600-21-000033	3	James Croke	General Counsel, Director	2021-04-28
0001644600-21-000033	2	Richard Bongo	Chief Financial Officer, Principal Accounting Officer, Director	2021-04-28
0001644600-21-000033	1	Richard Uhlig	CEO and Chairman	2021-04-28
0001096906-21-000880	1	/s/ Lior Shafir	Chief Executive Officer	2021-04-28
0001644600-21-000033	5	Ira Fedder	Director	2021-04-28
0001669191-21-000465	5	Julianna  Smoot	Board Member	2021-04-28
0001669191-21-000465	6	Brian Spangle	Board Member	2021-04-28
