ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001670254-22-000720	3	Nick Iovacchini	CEO & Co-Founder	2022-06-14
0001670254-22-000721	1	Rony Hage	Founder and CEO	2022-07-07
0001665160-22-001997	1	John Paul Poehlmann	CEO	2022-07-07
0001670254-22-000720	1	Ryan B Donohue	CTO & Co-Founder	2022-06-15
0001665160-22-001995	2	Petra Wood	Director, Vice President, Head of Growth, Chief Operating Officer, and Secretary	2022-07-07
0001665160-22-001995	1	Paul Sieradzki	Director, Treasurer, Head of Product, Chief Executive Officer, and President	2022-07-07
0001747584-22-000024	1	Bryan Garcia	Duly Authorized	2022-07-07
0001669191-22-000701	1	Lisa Newmann	Principal Executive Officer	2022-07-07
0001669191-22-000701	4	Lisa Newmann	Board Member	2022-07-07
0001669191-22-000701	3	Lisa Newmann	Principal Accounting Officer	2022-07-07
0001669191-22-000701	2	Lisa Newmann	Principal Financial Officer	2022-07-07
0001808907-22-000005	6	Brad Seipp	Co-Founder / Board	2022-07-07
0001808907-22-000005	4	Ryan Mulvany	Co-Founder / Board	2022-07-07
0001808907-22-000005	5	Tonya Wearner	Co-Founder / Board	2022-07-07
0001808907-22-000005	3	Marcelo Kertesz	Co-Founder / Board	2022-07-07
0001808907-22-000005	2	Ben Acott	Co-Founder / Board	2022-07-07
0001808907-22-000005	1	Chris Boyd	CO-FOUNDER / CEO	2022-07-07
0001665160-22-001990	1	Doron Merdinger	CEO, Director, Principal Financial Officer	2022-07-07
0001670254-22-000718	1	Jonathan Marcoschamer	Founder & CEO	2022-07-05
0001746059-22-000259	1	Marc Dosik	Managing Member	2022-07-07
0001665160-22-001989	1	Wayne Weber	CEO	2022-07-06
0001780409-22-000002	2	Erek Benz	Director	2022-07-07
0001780409-22-000002	3	Julie Henley McNamara	Director	2022-07-07
0001780409-22-000002	1	Erinn Valencich	Director	2022-07-07
0001104659-22-077934	1	/s/ David E. Brody	President and Chairman	2022-07-07
0001104659-22-077934	2	/s/ Charles Johnson	Director	2022-07-07
0001920014-22-000003	1	Amy Johnson	Co-Owner	2022-07-06
0001936227-22-000001	1	Steven Lee	CEO	2022-07-06
0001665160-22-001987	2	Brian Yennie	CTO	2022-07-06
0001920014-22-000002	1	Christopher Wessely	President	2022-07-06
0001665160-22-001984	1	Doron Merdinger	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-07-06
0001665160-22-001987	1	Earl Cole	CEO, Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer	2022-07-06
0001739450-22-000009	1	Gabriel Wyner	Director and Chief Executive Officer	2022-07-06
0001739450-22-000009	3	Ashley Whitehurst	Director	2022-07-06
0001739450-22-000009	2	Evan Walther	Director	2022-07-06
0001665160-22-001983	2	John Maggio	Treasurer and Director	2022-07-06
0001665160-22-001983	1	Lauren Maggio	CEO, President, and Director	2022-07-06
0001665160-22-001982	2	W. Richard Laton	Director	2022-07-06
0001665160-22-001982	1	Stephen Parry	Director	2022-07-06
0001919337-22-000004	1	Charles Garris	President & Founder	2022-07-06
0001665160-22-001981	3	Robert Lerner	CFO	2022-07-06
0001665160-22-001981	2	Bob Simpson	Board Member	2022-07-06
0001665160-22-001981	1	Jake Benford	Co-Founder, CMO and Board Member	2022-07-06
0001665160-22-001980	1	Heather Feider	Principal Financial Officer and Principal Accounting Officer	2022-07-06
0001665160-22-001980	2	Dustin Feider	CEO, Principal Executive Officer and Director	2022-07-06
0001665160-22-001979	1	Miguel Ayala	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-07-06
0001670254-22-000716	2	Brad Price	Founder & CEO	2022-07-05
0001670254-22-000716	1	Ryan Kirkpatrick	Lead Investor	2022-07-05
0001746059-22-000258	1	Scott Brezina	Owner and Founder	2022-07-06
0001892192-22-000001	2	Aaron Sloman	Co-Founder & CTO	2022-07-06
0001892192-22-000001	3	Cindy Chin	Co-Founder	2022-07-06
0001892192-22-000001	1	Humphrey Chen	Co-Founder & CEO	2022-07-06
0001665160-22-001978	2	Michael Marotta	Secretary and Director	2022-07-06
0001665160-22-001978	1	Chase Hamilton	CEO, President, Treasurer, principal accounting officer, and Director	2022-07-06
0001665160-22-001976	2	Kevin Lynch	Vice President of Business Development and Principal Financial Officer / Principal Accounting Officer and Director	2022-07-06
0001665160-22-001976	1	Greg Czerpak	President, Chief Executive Officer, Chairman of the Board , and Principal Executive Officer	2022-07-06
0001665160-22-001976	3	Federico Olivares	Vice President of Innovation, Founder, and Director	2022-07-06
0001746059-22-000257	1	Jeffrey Olsen	Owner and Founder	2022-07-06
0001936384-22-000002	1	/s/Kyle Sonlin	Chief Executive Officer and Manager	2022-07-06
0001936384-22-000002	2	/s/Herwig Konings	Manager	2022-07-06
0001746059-22-000256	1	Clay Clarkson	Owner and Founder	2022-07-06
0001746059-22-000255	1	Ryan Becker	Managing Partner	2022-07-06
0001746059-22-000254	1	Bryan Wagstaff	Managing Partner	2022-07-06
0001665160-22-001974	1	Diana Hall	President and CEO	2022-07-05
0001670254-22-000713	1	Mehrdad Arjmand	CEO	2022-06-10
0001670254-22-000714	2	Elyse Sara	Founder	2022-07-01
0001907816-22-000006	1	jonathan swindell	ceo	2022-02-16
0001670254-22-000713	2	Aaron Olson	Co-Founder	2022-06-25
0001670254-22-000714	1	Ruth Wong	Partner	2022-07-01
0001669191-22-000698	2	Timur Akilov	Principal Financial Officer	2022-07-05
0001669191-22-000698	3	Timur Akilov	Principal Accounting Officer	2022-07-05
0001669191-22-000698	4	James  O'Loughlin	Board Member	2022-07-05
0001669191-22-000698	5	Timur Akilov	Board Member	2022-07-05
0001669191-22-000698	1	James  O'Loughlin	Principal Executive Officer	2022-07-05
0001669191-22-000697	2	Patrick Cahill	Principal Financial Officer	2022-07-05
0001669191-22-000697	3	Sophia Becker	Principal Accounting Officer	2022-07-05
0001669191-22-000697	6	Sophia Becker	Board Member	2022-07-05
0001669191-22-000697	5	Patrick Lincoln	Board Member	2022-07-05
0001669191-22-000697	4	Patrick Cahill	Board Member	2022-07-05
0001669191-22-000697	1	Sophia Becker	Principal Executive Officer	2022-07-05
0001669191-22-000696	2	Shannon Carmody Keyes	Principal Financial Officer	2022-07-05
0001669191-22-000696	4	Shannon Carmody Keyes	Board Member	2022-07-05
0001669191-22-000696	3	Shannon Carmody Keyes	Principal Accounting Officer	2022-07-05
0001669191-22-000696	1	Shannon Carmody Keyes	Principal Executive Officer	2022-07-05
0001669191-22-000699	1	Mark  Newbauer	Principal Executive Officer	2022-07-05
0001669191-22-000699	2	Mark  Newbauer	Principal Financial Officer	2022-07-05
0001669191-22-000699	3	Mark  Newbauer	Principal Accounting Officer	2022-07-05
0001669191-22-000699	4	Mark  Newbauer	Board Member	2022-07-05
0001665160-22-001973	2	Bryan Butvidas	COO, Board Member, Principal Accounting Officer	2022-07-05
0001665160-22-001973	1	Karla Butvidas	CEO, Board Member	2022-07-05
0001934895-22-000002	1	Alexander Gotzev	Owner	2022-07-05
0001665160-22-001971	1	Robert S. Lentz	Director	2022-07-05
0001665160-22-001971	2	Eric Ball	Board Member	2022-07-05
0001665160-22-001971	3	Steven E. Curd	CEO and President	2022-07-05
0001878661-22-000004	1	Garry McCann	CFO	2022-07-05
0001670254-22-000711	1	Mark Adkins	Co-Founder & CEO	2022-07-03
0001916053-22-000003	1	Mia Abbruzzese	Co-Chief Executive Officer	2022-07-01
0001747584-22-000023	1	Bryan Garcia	Duly Authorized	2022-07-01
0001670254-22-000707	2	Filippo Marino	Founder, CEO	2022-06-30
0001670254-22-000707	1	Gretchen Marino	Secretary	2022-06-30
0001670254-22-000709	1	Adam Goldstein	Chairman	2022-06-29
0001670254-22-000709	2	Max Morlocke	Cofounder + CEO	2022-06-28
0001916053-22-000003	2	Alexandra Fennell	Co-Chief Executive Officer	2022-07-01
0001861745-22-000009	1	Brandon Thurman	Founder & President	2022-07-01
0001665160-22-001969	1	Michael Elson	CEO, CTO, Sole Director/CFO/Principal Accounting Officer	2022-07-01
0001931678-22-000008	1	Alan Lewis	Chief Financial Officer	2022-07-01
0001665160-22-001967	2	Michael Kesner	CTO/CFO/DIR/SEC	2022-07-01
0001665160-22-001967	1	Richard Geisenfeld	CEO and Director	2022-07-01
0001665160-22-001966	1	Jospeh Tota	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-07-01
0001665160-22-001965	1	Joseph Riano	CEO	2022-07-01
0001665160-22-001964	1	Stuart Mitchell	CEO, Chairman, President, CTO	2022-07-01
0001665160-22-001964	2	Carla Corkern	Director	2022-07-01
0001665160-22-001964	3	Sam Liao	Director	2022-07-01
0001669191-22-000691	6	Bruce  Weber	Board Member	2022-07-01
0001669191-22-000691	5	Xugang Li	Board Member	2022-07-01
0001669191-22-000691	4	Dennis  Dresser	Board Member	2022-07-01
0001669191-22-000691	3	Bruce  Weber	Principal Accounting Officer	2022-07-01
0001669191-22-000691	2	Bruce  Weber	Principal Financial Officer	2022-07-01
0001669191-22-000691	1	Dennis  Dresser	Principal Executive Officer	2022-07-01
0001665160-22-001963	2	Adam Steele	CTO and Director	2022-07-01
0001665160-22-001963	1	Austin Rolling	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-07-01
0001670254-22-000705	2	Ivana Karamitsos	CIO	2022-06-23
0001670254-22-000705	1	Rudolph Fritsch	Secretary Treasurer	2022-06-26
0001670254-22-000705	3	Eric J. Lerner	President and Chief Scientist	2022-06-23
0001665160-22-001961	1	Matt Eau Claire	CEO and Manager	2022-07-01
0001922648-22-000003	1	Wesley Dills	President	2022-07-01
0001922648-22-000002	1	Michael Carr	President	2022-07-01
0001929279-22-000001	1	Maureen Washington	President	2022-07-01
0001936096-22-000002	1	Kim Gaston	Founder & CEO	2022-06-24
0001670254-22-000704	2	Pj Tezza	Co-Founder/CEO	2022-06-20
0001670254-22-000704	1	Laura Tezza	VP of Operations	2022-06-21
0001670254-22-000703	3	Kevin D. Lee	President & CEO	2022-06-24
0001670254-22-000703	2	James W Carroll Jr	Director	2022-06-28
0001670254-22-000703	1	Chandra krishnasastry	MD	2022-06-28
0001665160-22-001958	1	Ansley Coale	Director	2022-06-30
