ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001665160-22-002649	1	Daniel Mena	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002648	1	Adam Weiss	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002652	1	Abby Verma	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002650	1	Edward Vincent	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002651	1	Kayla Shelton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002625	1	Eyal Amir	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002623	1	Andrew Lorig	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002624	1	Megan Feeman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002626	1	David Kirby	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002627	1	Paolo Tiramani	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002627	2	Galiano Tiramani	Founder and Director	2022-10-05
0001665160-22-002628	1	Jamar Williams	CEO/Director	2022-10-05
0001665160-22-002631	1	Dennis Hauser	Co-Founder, Head of Finance	2022-10-05
0001878002-22-000011	1	Pierre Le Veaux II	CEO	2022-10-05
0001665160-22-002630	1	Trevor Bates	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002630	2	Hal Adams	Director	2022-10-05
0001665160-22-002630	3	Tyler Harris	Vice President, Director	2022-10-05
0001665160-22-002629	1	Aaron Walls	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002633	1	Michael Audi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002632	1	Anthony Franco	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002636	1	Barry Buchholtz	President, Chief Financial Officer, Principal Financial Officer and Principal Accounting Officer, and Director	2022-10-05
0001665160-22-002636	2	Gill Hong	CEO, Principal Executive Officer and Director	2022-10-05
0001665160-22-002634	1	Brandon Perry	CEO, Principal Executive Officer and Director	2022-10-05
0001665160-22-002634	2	Scott Hansen	COO, CFO, Principal Financial Officer, Principal Accounting Officer and Director	2022-10-05
0001670254-22-001046	2	Rafael Zeitunian	CEO	2022-09-30
0001670254-22-001046	1	Maxym Sereda	CMO	2022-09-30
0001665160-22-002622	1	Bongsu Kim	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002621	1	Gabriel Dungan	Manger and Principal Financial Officer of the Issuer	2022-10-05
0001665160-22-002621	2	Vincent Dungan	Principal Financial Officer / CFO	2022-10-05
0001665160-22-002620	1	Ryan White	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002619	2	Spiro Leunes	Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002619	1	Sebastien Gaddini	Director and President	2022-10-05
0001665160-22-002618	1	Jonathan Davies	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001926872-22-000003	1	/s/ Jaime Fernandez	Manager	2022-10-04
0001665160-22-002617	1	Christopher Dell'Olio	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002616	1	Cynthia Convery	CEO/President, Director, Secretary, Treasurer/CFO	2022-10-05
0001665160-22-002615	1	Luke Tipple	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002614	1	Steve La Roux	CEO	2022-10-05
0001944335-22-000001	2	Dana Kerr	Director	2022-10-05
0001944335-22-000001	1	Jeffrey D. Kerr	Director	2022-10-05
0001665160-22-002613	1	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer	2022-10-05
0001665160-22-002612	1	William Stuart	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002611	2	Andrew Roiniotis	Vice President, Treasurer, Director, and Principal Accounting Officer	2022-10-05
0001665160-22-002611	1	Isabelle Roiniotis	President, Director	2022-10-05
0001665160-22-002611	3	Dionisios Trakas	Secretary, Director	2022-10-05
0001665160-22-002610	1	Solo Avital	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002609	1	Kris Izquierdo	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002608	1	Christine Ntim	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002607	1	Scott K. Donoho	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002606	1	Angela Benton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-05
0001665160-22-002605	1	Narendra Patil	Founder, President, CEO and Chairman of the Board	2022-10-05
0001665160-22-002605	2	Uday Dhanikonda	Co-founder, SVP of Engineering, CFO, Treasurer, Secretary and Member of Board of Director	2022-10-05
0001665160-22-002603	2	Uday Dhanikonda	Co-founder, SVP of Engineering, CFO, Treasurer, Secretary and Member of Board of Director	2022-10-05
0001665160-22-002603	1	Narendra Patil	Founder, President, CEO and Chairman of the Board	2022-10-05
0001796599-22-000003	2	Taylor Lamb	Co-Founder, Chief Marketing Officer and Director	2022-10-05
0001796599-22-000003	1	Jewel Zimmer	Chief Executive Officer, Founder, Director	2022-10-05
0001746059-22-000366	1	Shera Fournier	Owner and Founder	2022-10-05
0001885303-22-000003	1	/s/ Jaime Fernandez	Manager	2022-10-04
0001746059-22-000365	1	Scott Brezina	Owner and Founder	2022-10-05
0001746059-22-000364	1	Stephen Chouinard	Head of Business Operations	2022-10-05
0001746059-22-000363	1	Benjamin Hill	President	2022-10-05
0001885303-22-000002	1	/s/ Will Marotti	President	2022-10-03
0001948939-22-000001	1	Dillon Diegelman	Manager	2022-10-05
0001949414-22-000002	1	Alexandra Melendez	President	2022-10-05
0001670254-22-001042	2	Eve Picker	Founder & CEO	2022-10-03
0001670254-22-001042	1	Donald J MacDonald	Manager	2022-10-03
0001935379-22-000003	1	Saul Lehigh Nadler	CEO/CFO	2022-10-04
0001670254-22-001040	3	Sherry Martin	Co-Founder, CEO	2022-10-03
0001670254-22-001040	2	Todd R Martin	Co-Founder	2022-10-03
0001670254-22-001040	1	Luis Raposo	Director	2022-10-03
0001669191-22-000948	3	Brad Gouldthorpe	Principal Accounting Officer	2022-10-04
0001669191-22-000948	2	Brad Gouldthorpe	Principal Financial Officer	2022-10-04
0001669191-22-000948	4	Brad Gouldthorpe	Board Member	2022-10-04
0001669191-22-000948	1	Brad Gouldthorpe	Principal Executive Officer	2022-10-04
0001930002-22-000004	3	Yuri Eidelman	Director	2022-10-04
0001930002-22-000004	1	Aron Eidelman	Director	2022-10-04
0001930002-22-000004	2	Ross Maguire	Director	2022-10-04
0001932704-22-000001	1	/s/ STEELE WASIK	CEO	2022-10-04
0001932704-22-000001	2	/s/ JONATHAN ROCKLEN	DIRECTOR OF SUPPLY CHAIN	2022-10-04
0001665160-22-002601	1	Lorenzo Holley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-04
0001665160-22-002600	1	Michael Berk	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-04
0001665160-22-002599	1	Umit Yelken	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-04
0001665160-22-002598	1	Jason Parker	President/Secretary	2022-10-04
0001665160-22-002597	1	Dr. Terry Zickerman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-10-04
0001665160-22-002596	1	Andrew Maffey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-04
0001665160-22-002596	2	Frank Golbeck	Director	2022-10-04
0001665160-22-002595	4	Larry Leis	Director	2022-10-04
0001665160-22-002595	2	Sean Kilgrow	Director	2022-10-04
0001665160-22-002595	3	Wayne Hagan	Director	2022-10-04
0001665160-22-002595	1	Todd Thompson	CEO, CFO/Principal Accounting Officer	2022-10-04
0001782075-22-000002	1	Andrew Christodoulides	CEO, Director	2022-10-04
0001782075-22-000002	2	Laurence Levi	Director	2022-10-04
0001670254-22-001038	1	Carlos Mendez	CEO and AI Expert	2022-10-03
0001665160-22-002593	1	Sener Korkusuz	CEO, Director & Principal Accounting Officer	2022-10-04
0001665160-22-002592	1	Leonard Snyderman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-04
0001665160-22-002591	1	Ron L. Wilson, II	CEO, Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer	2022-10-04
0001665160-22-002590	1	Jordan Haddad	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-04
0001665160-22-002589	1	Zain Zaidi	CEO, Principal Executive Officer, Director, Principal Financial Officer, and Principal Accounting Officer	2022-10-04
0001665160-22-002588	1	Douglas Giampapa	CEO, Principal Executive Officer and Director	2022-10-04
0001665160-22-002588	2	Joe Rolston	Principal Financial Officer and Principal Accounting Officer	2022-10-04
0001665160-22-002586	2	Arthur G. Beriault	Treasurer, VP of Govt Affairs	2022-10-04
0001665160-22-002586	3	John Ritchison	Attorney, Secretary	2022-10-04
0001665160-22-002586	4	Neerav Shah	Chief Strategy Officer, Director	2022-10-04
0001665160-22-002586	5	Mark D. Hamm	COO, Director	2022-10-04
0001665160-22-002586	1	Daniel O Toole	CEO, Chairman	2022-10-04
0001945032-22-000002	1	Seki Steve Lee	Director	2022-10-04
0001945032-22-000002	2	Jungki Daniel Lee	Director	2022-10-04
0001665160-22-002577	1	David Soileau	Chief Revenue Officer, Secretary	2022-10-03
0001670254-22-001030	1	Alexander Burch	Owner	2022-09-28
0001670254-22-001036	1	D. Brian Christenson	CEO	2022-09-29
0001670254-22-001036	2	Robin Christenson	Founder, Chief Financial Owl	2022-09-29
0001665160-22-002583	1	Todd Gibson	CEO and Director	2022-10-03
0001665160-22-002583	2	Karrie Gibson	COO, CFO and Director	2022-10-03
0001665160-22-002579	1	Harry Soza	President, CEO and Director	2022-10-03
0001665160-22-002579	2	Daniel P. White	CFO, Secretary, Treasurer and Director	2022-10-03
0001665160-22-002580	1	Brian Tisher	CFO	2022-10-03
0001665160-22-002580	2	David Scalzo	Board Member	2022-10-03
0001665160-22-002580	3	Joseph Heanue	Board Member	2022-10-03
0001665160-22-002582	3	Jeffrey T. Steiner	Vice President	2022-10-03
0001665160-22-002582	2	Nancy Steiner	Director	2022-10-03
0001665160-22-002582	1	Jennifer Steiner Pool	President	2022-10-03
0001670254-22-001035	2	Alyx Coble-Frakes	CEO and Founder	2022-09-27
0001665160-22-002580	4	Michael Silver	CEO and Board Member	2022-10-03
0001665160-22-002581	1	Jamie Hunt	CEO, President, Secretary, Treasurer, Director, and principal accounting officer.	2022-10-03
0001670254-22-001035	1	Christina Jensen	Mental Fitness & Resilience Coach	2022-09-27
0001812857-22-000002	2	Jeff Campbell	Director	2022-10-03
0001812857-22-000002	1	Rory Moore	Director	2022-10-03
0001703982-22-000001	1	Andrea Kleissner	Co-CEO and Director	2022-09-27
0001703982-22-000001	2	Kurt Kuhlmann	Co-CEO, CTO and Director	2022-09-27
0001703982-22-000001	3	Loic DeFontaubert	Director	2022-09-27
0001703982-22-000001	4	Christophe Poline	Director	2022-09-27
0001683168-22-006744	1	/s/ Pete Wilke	CEO	2022-10-03
0001946357-22-000001	1	Sergei Kondrashov	CEO	2022-10-03
0001669191-22-000946	5	John Fanning Jr.	Board Member	2022-10-03
0001669191-22-000946	4	Patrick Cahill	Board Member	2022-10-03
0001669191-22-000946	1	Patrick Cahill	Principal Executive Officer	2022-10-03
0001669191-22-000946	2	Shannon Carmody  Keyes	Principal Financial Officer	2022-10-03
0001669191-22-000946	3	Shannon Carmody  Keyes	Principal Accounting Officer	2022-10-03
0001724714-22-000003	1	John Wu	Director	2022-10-03
0001724714-22-000003	2	Arup Bhattacharya	Director	2022-10-03
0001724714-22-000003	3	Sanjeev Kumar	Director	2022-10-03
0001213900-22-061146	1	/s/ Brett Lanier	President	2022-10-03
0001669191-22-000944	2	Shannon Carmody Keyes	Principal Financial Officer	2022-10-03
0001669191-22-000944	3	Shannon Carmody Keyes	Principal Accounting Officer	2022-10-03
0001669191-22-000944	1	Shannon Carmody Keyes	Principal Executive Officer	2022-10-03
0001669191-22-000944	4	Shannon Carmody Keyes	Board Member	2022-10-03
0001931256-22-000004	1	Brinda Devine	Manager	2022-10-03
0001928129-22-000005	1	Cameron Wells	Member	2022-10-03
0001928129-22-000005	2	Amy Wells	Member	2022-10-03
0001665160-22-002575	1	Doron Merdinger	CEO, Director, Principal Financial Officer	2022-10-03
0001669191-22-000942	5	John Fanning Jr.	Board Member	2022-10-03
0001669191-22-000942	1	Patrick Cahill	Principal Executive Officer	2022-10-03
0001669191-22-000942	2	Shannon Carmody  Keyes	Principal Financial Officer	2022-10-03
0001669191-22-000942	4	Patrick Cahill	Board Member	2022-10-03
0001669191-22-000942	3	Shannon Carmody  Keyes	Principal Accounting Officer	2022-10-03
0001665160-22-002573	1	Samuel Kahn	CFO, COO, and Director	2022-10-03
0001821982-22-000010	1	Jason Johnson	Managing Member	2022-10-03
0001621374-22-000007	1	Che Voigt	Chief Executive Officer and Director	2022-10-03
0001621374-22-000007	2	Kelly Graves	Chief Financial Officer	2022-10-03
0001669191-22-000935	1	Lisa Vo	Board Director	2020-08-14
0001880675-22-000004	1	Baruch Herzfeld	CEO	2022-10-03
0001665160-22-002572	1	Daniel OToole	CEO, Chairman	2022-10-03
0001665160-22-002572	5	Mark D. Hamm	COO, Director	2022-10-03
0001665160-22-002572	4	Neerav Shah	Chief Strategy Officer, Director	2022-10-03
0001665160-22-002572	3	John Ritchison	Attorney, Secretary	2022-10-03
0001665160-22-002572	2	Arthur G. Beriault	Treasurer, VP of Govt Affairs	2022-10-03
0001868907-22-000004	1	Alex Giannikoulis	Chief Executive Officer and Director	2022-10-03
0001670254-22-001026	1	Zachary Bowers	Cofounder & CTO	2022-09-30
0001670254-22-001026	2	Travis Smith	Founder & CEO	2022-09-30
0001670254-22-001028	1	Saif Billah	COO	2022-09-30
0001670254-22-001028	2	Edward Liam DeCoste	Cheif of Product	2022-09-30
0001670254-22-001028	3	Tarun Thummala	Technology	2022-09-30
0001670254-22-001023	2	Corey Staples	COO	2022-09-30
0001929442-22-000008	1	Randall Matthews	Founder, Owner	2022-05-24
0001670254-22-001015	3	Stephen Jones	Founder & CEO	2022-09-30
0001670254-22-001015	2	Kimberly Purcell	Finance Manager	2022-09-30
0001670254-22-001027	1	Hamiel O. Schorr	COO	2022-09-29
0001670254-22-001027	2	Steven M. Schorr	Founder & CEO and CSO	2022-09-29
0001670254-22-001025	1	Jacob Guss	Founder, CEO	2022-09-30
0001670254-22-001017	1	Harini Kumar	Co-Founder & COO	2022-09-30
0001670254-22-001017	2	Dave Nguyen	Co-Founder & CEO	2022-09-30
0001670254-22-001022	1	Harini Kumar	Co-Founder & COO	2022-09-30
0001670254-22-001022	2	Dave Nguyen	Co-Founder & CEO	2022-09-30
0001816449-22-000005	1	Rachel Abady	CMO	2022-09-30
0001816449-22-000005	2	Joshua Abady	CEO	2022-09-30
0001816449-22-000005	3	Guy Greenstein	CTO	2022-09-30
0001670254-22-001015	1	Derrick Larane	Chief Operating Officer	2022-09-30
0001670254-22-001023	1	Kiana Mincey	CEO	2022-09-30
0001670254-22-001020	1	Dilan Dane	Co-founder & CEO	2022-09-29
